Date,Open,High,Low,Close,Adj Close,Volume,SMA-200,EMA-12,EMA-26,MACD,MACD_Signal,RSI_14
2012-10-16,22.69178581237793,23.225000381469727,22.53571319580078,23.206785202026367,19.756380081176758,549771600,20.707125034332275,23.12745995916573,23.430805462957917,-0.30334550379218683,-0.17372238858913938,43.85822676896845
2012-10-17,23.17392921447754,23.313928604125977,23.0,23.021785736083984,19.598886489868164,389037600,20.74880003452301,23.111202386383923,23.400507705411698,-0.28930531902777545,-0.1968389746768666,33.94558709703338
2012-10-18,22.842500686645508,22.930713653564453,22.5,22.59428596496582,19.234939575195312,476624400,20.787942895889284,23.03167678308883,23.34078757648978,-0.3091107934009507,-0.21929333842168341,34.627038632949095
2012-10-19,22.537500381469727,22.563213348388672,21.77214241027832,21.780000686645508,18.541732788085938,744086000,20.822194685935973,22.839111229789857,23.225173732797614,-0.38606250300775713,-0.2526471713388982,30.518200471862528
2012-10-22,21.872142791748047,22.692142486572266,21.812856674194336,22.64392852783203,19.27720832824707,546730800,20.859985756874085,22.809083121796345,23.182118532429794,-0.3730354106334488,-0.27672481919780834,40.87259014551508
2012-10-23,22.53571319580078,22.639286041259766,21.8464298248291,21.90571403503418,18.64875602722168,707145600,20.89420539855957,22.67010326229447,23.08757005114123,-0.4174667888467596,-0.3048732131275986,31.843466311985708
2012-10-24,22.194286346435547,22.376785278320312,21.808570861816406,22.02964210510254,18.75425910949707,558527200,20.928775038719177,22.571570776572635,23.009205018101326,-0.43763424152869135,-0.3314254188078171,34.265370182959984
2012-10-25,22.14285659790039,22.21428680419922,21.626785278320312,21.769285202026367,18.532608032226562,656325600,20.962166109085082,22.44814222664244,22.917359105799477,-0.46921687915703814,-0.35898371087766134,35.82668207851815
2012-10-26,21.765356063842773,21.928571701049805,21.10714340209961,21.571428298950195,18.364171981811523,1018432800,20.994775037765503,22.313263160843633,22.817660527514345,-0.5043973666707124,-0.38806644203627155,38.05159808397994
2012-10-31,21.24571418762207,21.498571395874023,20.989286422729492,21.261428833007812,18.10026741027832,510003200,21.02611611366272,22.15144249502274,22.702384105699046,-0.5509416106763076,-0.4206414757642788,36.43119127284586
2012-11-01,21.364999771118164,21.53571319580078,21.22035789489746,21.30500030517578,18.137357711791992,361298000,21.056801829338074,22.02122061966167,22.598874194549172,-0.5776535748875027,-0.4520438955889236,34.75362170966791
2012-11-02,21.28178596496582,21.319643020629883,20.52678680419922,20.600000381469727,17.537179946899414,599373600,21.083175044059754,21.802571352247522,22.4508094676544,-0.6482381154068761,-0.4912827395525141,33.17370686091371
2012-11-05,20.84000015258789,20.991785049438477,20.628570556640625,20.87928581237793,17.774934768676758,529135600,21.11118754386902,21.660527423036818,22.33440030800429,-0.6738728849674729,-0.5278007686355058,35.78946163652344
2012-11-06,21.07964324951172,21.097856521606445,20.717500686645508,20.816070556640625,17.721120834350586,374917200,21.140214328765868,21.53061098205279,22.22193143753291,-0.6913204554801204,-0.5605047060044288,33.29469774700222
2012-11-07,20.494285583496094,20.519285202026367,19.84821319580078,19.928571701049805,17.043060302734375,793648800,21.16353397369385,21.284143400360023,22.05205293853416,-0.7679095381741377,-0.6019856724383705,22.216830309946943
2012-11-08,20.022499084472656,20.07964324951172,19.11750030517578,19.20535659790039,16.42456817626953,1056146000,21.18448754310608,20.964330046135466,21.84118654293166,-0.8768564967961936,-0.6569598373099352,20.359465408898203
2012-11-09,19.30071449279785,19.817142486572266,19.06142807006836,19.537857055664062,16.70891761779785,929913600,21.20241611480713,20.74487266298602,21.6705695438748,-0.9256968808887827,-0.7107072460257048,25.906522451024415
2012-11-12,19.79107093811035,19.803571701049805,19.237499237060547,19.38678550720215,16.57972526550293,515802000,21.219951825141905,20.535936177480806,21.501400355973125,-0.9654641784923186,-0.7616586325190275,28.931636044178063
2012-11-13,19.24678611755371,19.65999984741211,19.15571403503418,19.389286041259766,16.581863403320312,532949200,21.237026824951172,20.35952846421603,21.344947443772135,-0.9854189795561048,-0.806410701926443,16.225636665067384
2012-11-14,19.48214340209961,19.551786422729492,19.1492862701416,19.174285888671875,16.397993087768555,477170400,21.252003612518312,20.17718345259385,21.184157698949893,-1.006974246356041,-0.8465234108123627,18.20223401812848
2012-11-15,19.197500228881836,19.26785659790039,18.665000915527344,18.77214241027832,16.0540828704834,789910800,21.26435004234314,19.961023292237613,21.005489899789033,-1.0444666075514206,-0.8861120501601744,14.385018530397275
2012-11-16,18.757143020629883,18.928571701049805,18.0625,18.845714569091797,16.117000579833984,1266893600,21.277116117477416,19.789437334830563,20.845506541959608,-1.0560692071290454,-0.9201034815539486,16.674834210456524
2012-11-19,19.311071395874023,20.26785659790039,19.281429290771484,20.20464324951172,17.2791690826416,823317600,21.296867904663085,19.853315167858433,20.798035186963467,-0.9447200191050342,-0.9250267890641658,37.68107770048296
2012-11-20,20.425357818603516,20.426786422729492,19.806428909301758,20.032499313354492,17.131948471069336,642754000,21.31494468688965,19.88088195947321,20.741328825955396,-0.8604468664821852,-0.9121108045477697,38.64131502112148
2012-11-21,20.15178680419922,20.263214111328125,19.878570556640625,20.060714721679688,17.156076431274414,373002000,21.332396478652953,19.908548538274204,20.690912966379415,-0.7823644281052111,-0.8861615292592581,38.46664370711438
2012-11-23,20.256071090698242,20.428571701049805,20.092857360839844,20.41071319580078,17.455398559570312,272826400,21.35073040008545,19.98580463943214,20.670157427818033,-0.684352788385894,-0.8457997810845853,48.12188616443588
2012-11-26,20.56785774230957,21.071428298950195,20.489643096923828,21.054643630981445,18.006088256835938,630579600,21.37088218688965,20.1502414073628,20.69863788731162,-0.5483964799488206,-0.7863191208574324,51.6225013394663
2012-11-27,21.055356979370117,21.086429595947266,20.717857360839844,20.885000228881836,17.86100959777832,533330000,21.387241115570067,20.263281226058034,20.712442505205708,-0.449161279147674,-0.7188875525154808,50.625454955786
2012-11-28,20.616785049438477,20.921428680419922,20.437856674194336,20.819286346435547,17.804813385009766,520864400,21.403226833343506,20.34882047534688,20.720356863815326,-0.3715363884684457,-0.6494173197060737,59.49877245831748
2012-11-29,21.079286575317383,21.22321319580078,20.90178680419922,21.04857063293457,18.00090217590332,514698800,21.41871968269348,20.456474345744983,20.744668994861193,-0.2881946491162104,-0.577172785588101,71.97102768593895
2012-11-30,20.956785202026367,21.014286041259766,20.809999465942383,20.902856826782227,17.876279830932617,391319600,21.43225896835327,20.525148573596866,20.75638661204053,-0.23123803844366364,-0.5079858361592136,67.02903430444306
2012-12-03,21.201786041259766,21.2353572845459,20.91071319580078,20.93535614013672,17.90407371520996,364280000,21.448066101074218,20.58825742998761,20.76964361412173,-0.18138618413411933,-0.44266590575419473,69.90815097000795
2012-12-04,20.7785701751709,20.7785701751709,20.43321418762207,20.566070556640625,17.588253021240234,557068400,21.46121609687805,20.584844064857307,20.754564128382388,-0.16972006352508018,-0.38807673730837183,63.82476893512975
2012-12-05,20.318214416503906,20.33035659790039,19.241785049438477,19.24250030517578,16.45633316040039,1044638000,21.46776431083679,20.378329640290918,20.642559400737454,-0.26422976044653623,-0.3633073419360047,50.63577777003489
2012-12-06,18.890714645385742,19.761070251464844,18.522499084472656,19.544286727905273,16.71442222595215,1177212400,21.47354824066162,20.250015346077742,20.561205869416554,-0.31119052333881214,-0.3528839782165662,57.33379903347896
2012-12-07,19.764286041259766,19.828571319580078,18.928571701049805,19.04464340209961,16.287120819091797,787040800,21.477157173156737,20.064573508542644,20.44886790887456,-0.38429440033191753,-0.3591660626396365,51.747946796023044
2012-12-10,18.75,19.232500076293945,18.627857208251953,18.922143936157227,16.182357788085938,630484400,21.479555397033693,19.88881511279104,20.335777244228833,-0.4469621314377932,-0.3767252763992679,35.60260386846019
2012-12-11,19.27750015258789,19.62714385986328,19.19178581237793,19.335357666015625,16.53574562072754,592345600,21.482944688796998,19.80366781328713,20.261672090287114,-0.4580042769999828,-0.3929810765194109,42.57569780758398
2012-12-12,19.563213348388672,19.571428298950195,19.15250015258789,19.25,16.46274185180664,487144000,21.48530897140503,19.7184881497045,20.186733416932515,-0.46824526722801707,-0.40803391466113215,41.47000389325263
2012-12-13,18.969642639160156,19.20142936706543,18.7785701751709,18.917499542236328,16.178388595581055,625259600,21.48428753852844,19.595259133170934,20.09271609288095,-0.49745695971001425,-0.4259185236709086,34.230976233485194
2012-12-14,18.383928298950195,18.504642486572266,18.056428909301758,18.206785202026367,15.570581436157227,1009579200,21.47845718383789,19.38164775914869,19.9530175083732,-0.5713697492245089,-0.4550087687816287,20.343618039748463
2012-12-17,18.176071166992188,18.571428298950195,17.901071548461914,18.52964210510254,15.846689224243164,757607200,21.47387861251831,19.250569966218514,19.847582293316112,-0.5970123270975982,-0.4834094804448226,26.230781727232767
2012-12-18,18.75,19.10357093811035,18.58035659790039,19.06785774230957,16.306974411010742,625685200,21.4718643283844,19.222460393309444,19.78982491916748,-0.5673645258580358,-0.5002004895274653,33.864169523632114
2012-12-19,18.98107147216797,19.060714721679688,18.76785659790039,18.796785354614258,16.075157165527344,449369200,21.470641107559203,19.156971925817878,19.716266432904277,-0.559294507086399,-0.5120192930392521,29.412923822949438
2012-12-20,18.928571701049805,18.935714721679688,18.531429290771484,18.633214950561523,15.935266494750977,481689600,21.46911789894104,19.07639392962459,19.636040397175186,-0.5596464675505963,-0.521544727941521,29.317200249178214
2012-12-21,18.302499771118164,18.559642791748047,18.222856521606445,18.547500610351562,15.861960411071777,596268400,21.46708932876587,18.99502572665951,19.555407820373436,-0.5603820937139261,-0.5293122010960021,28.448960873882285
2012-12-24,18.58392906188965,18.72321319580078,18.52535629272461,18.577499389648438,15.887618064880371,175753200,21.463192892074584,18.93079090558088,19.482970158838253,-0.5521792532573713,-0.533885611528276,30.881748886554746
2012-12-26,18.53571319580078,18.552143096923828,18.25428581237793,18.321428298950195,15.66862964630127,302436400,21.45744824409485,18.837042812253085,19.396930021068766,-0.559887208815681,-0.539085930985757,38.857680797602214
2012-12-27,18.340713500976562,18.4375,18.023571014404297,18.395000457763672,15.731545448303223,455120400,21.45085181236267,18.769036296177788,19.3227130163795,-0.553676720201711,-0.5420040888289478,35.28442934629972
2012-12-28,18.22464370727539,18.374286651611328,18.14714241027832,18.199642181396484,15.564469337463379,354278400,21.440403594970704,18.681437201596047,19.239522584158536,-0.5580853825624885,-0.545220347575656,38.26620447375056
2012-12-31,18.233213424682617,19.121429443359375,18.178571701049805,19.006071090698242,16.25414276123047,659492400,21.430151805877685,18.73138087684254,19.222229880939256,-0.4908490040967166,-0.5343460788798681,50.97939447682235
2013-01-02,19.779285430908203,19.821428298950195,19.343929290771484,19.608213424682617,16.76909065246582,560518000,21.423628587722778,18.86627819189486,19.250821254549876,-0.38454306265501614,-0.5043854756348978,53.04963970528357
2013-01-03,19.567142486572266,19.631071090698242,19.321428298950195,19.360713958740234,16.557432174682617,352965200,21.415866088867187,18.942345232947993,19.258961454860273,-0.31661622191228034,-0.46683162489037433,51.19414100269497
2013-01-04,19.177499771118164,19.236785888671875,18.77964210510254,18.821428298950195,16.09622573852539,594333600,21.40263394355774,18.923742627717562,19.226551591459526,-0.3028089637419633,-0.43402709266069217,49.00804099469645
2013-01-07,18.64285659790039,18.9035701751709,18.399999618530273,18.71071434020996,16.001548767089844,484156400,21.387980365753172,18.890969045024086,19.1883414247003,-0.2973723796762151,-0.4066961500637968,55.939058361042534
2013-01-08,18.90035629272461,18.996070861816406,18.616071701049805,18.761070251464844,16.04461669921875,458707200,21.374196434020995,18.87098461524574,19.15669170816434,-0.28570709291860297,-0.382498338634758,52.9147126749344
2013-01-09,18.66071319580078,18.750356674194336,18.428213119506836,18.467857360839844,15.793853759765625,407604400,21.359510717391966,18.808965037644832,19.10566694169586,-0.2967019040510266,-0.36533905171801173,41.94629618156132
2013-01-10,18.876785278320312,18.882856369018555,18.411428451538086,18.696786880493164,15.989632606506348,601146000,21.346557149887087,18.7917068596215,19.07537952975492,-0.28367267013342,-0.3490057754010934,48.6423778637261
2013-01-11,18.60714340209961,18.761428833007812,18.536428451538086,18.582143783569336,15.891587257385254,350506800,21.331078586578368,18.759466386382705,19.038843548555985,-0.27937716217327946,-0.33508005275553066,49.29730047490479
2013-01-14,17.952856063842773,18.125,17.80392837524414,17.91964340209961,15.3250150680542,734207600,21.31094822883606,18.630262850339154,18.955939834003658,-0.32567698366450415,-0.3331994389373254,42.54452520490337
2013-01-15,17.796428680419922,17.82107162475586,17.26357078552246,17.354286193847656,14.841520309448242,876772400,21.28743037223816,18.433958749340462,18.83729882362173,-0.4033400742812674,-0.3472275660061138,37.11341200526623
2013-01-16,17.665714263916016,18.194286346435547,17.58928680419922,18.074642181396484,15.457568168640137,690804800,21.268900012969972,18.37867927734908,18.78080573901245,-0.4021264616633715,-0.35820734513756536,47.631772867493716
2013-01-17,18.225357055664062,18.241071701049805,17.929643630981445,17.952856063842773,15.35341739654541,453678400,21.251601791381837,18.313168013732724,18.719476133444328,-0.4063081197116034,-0.36782750005237297,45.7959633732982
2013-01-18,17.804285049438477,17.93642807006836,17.72857093811035,17.85714340209961,15.271561622619629,472922800,21.230417861938477,18.243010381173782,18.6555996348262,-0.41258925365241694,-0.3767798507723818,46.68052124364362
2013-01-22,18.020000457763672,18.13857078552246,17.736785888671875,18.02750015258789,15.417258262634277,461546400,21.208176794052125,18.209854961391336,18.60907374725299,-0.3992187858616525,-0.381267637790236,39.18192602551284
2013-01-23,18.171785354614258,18.392499923706055,18.02750015258789,18.357500076293945,15.699474334716797,861509600,21.18848036766052,18.232569594453274,18.590438660515282,-0.3578690660620083,-0.37658792344459047,35.288181437999526
2013-01-24,16.428571701049805,16.633214950561523,16.08035659790039,16.08928680419922,13.75968074798584,1460852400,21.155769653320313,17.902833780568034,18.405168152640016,-0.5023343720719815,-0.4017372131700687,23.917984983114508
2013-01-25,16.131786346435547,16.293928146362305,15.535714149475098,15.710000038146973,13.435308456420898,1208026400,21.120707154273987,17.565474743272485,18.205526070084975,-0.6400513268124897,-0.44940003589855293,24.544164881349843
2013-01-28,15.636786460876465,16.186071395874023,15.566429138183594,16.065357208251953,13.739213943481445,785517600,21.088812508583068,17.334687430192403,18.046995043282532,-0.7123076130901289,-0.5019815513368682,29.19030071329759
2013-01-29,16.375,16.435714721679688,16.14714241027832,16.366785049438477,13.996994972229004,571158000,21.058825001716613,17.185779371614878,17.922535043738527,-0.7367556721236497,-0.5489363754942245,31.881075990951615
2013-01-30,16.321428298950195,16.52142906188965,16.23214340209961,16.315357208251953,13.953015327453613,417155200,21.02919286251068,17.051868269559044,17.803484833702484,-0.7516165641434398,-0.5894724132240675,33.09206392393324
2013-01-31,16.320714950561523,16.402856826782227,16.249286651611328,16.267499923706055,13.912093162536621,319334400,21.00245357990265,16.93119621635089,17.689708173702748,-0.7585119573518568,-0.6232803220496254,30.359184479134697
2013-02-01,16.396785736083984,16.40999984741211,16.012500762939453,16.200714111328125,13.854975700378418,539484400,20.979862504005432,16.818814354039695,17.579412317230556,-0.760597963190861,-0.6507438502778725,30.595952324560017
2013-02-04,16.211071014404297,16.283571243286133,15.785714149475098,15.79714298248291,13.50983715057373,477117200,20.949973220825196,16.66163414303096,17.447392366508506,-0.7857582234775471,-0.6777467249178075,31.943837101438078
2013-02-05,15.858928680419922,16.419286727905273,15.793571472167969,16.351428985595703,13.983865737915039,573347600,20.923098220825196,16.613910272656305,17.3662098938483,-0.7522996211919946,-0.6926573041726449,41.452568784431236
2013-02-06,16.302499771118164,16.66071319580078,16.163570404052734,16.33392906188965,13.968896865844727,593706400,20.899867868423463,16.570836240230665,17.289744647036546,-0.7189084068058804,-0.6979075246992921,33.14428170539492
2013-02-07,16.54464340209961,16.78571319580078,16.218570709228516,16.722143173217773,14.384248733520508,704580800,20.88116072654724,16.59411422992099,17.247700093420338,-0.6535858634993481,-0.6890431924593032,38.66746145432091
2013-02-08,16.928571701049805,17.100357055664062,16.72321319580078,16.963571548461914,14.591926574707031,633158400,20.863889303207397,16.650953817388825,17.226653534534528,-0.575699717145703,-0.6663744973965832,41.986926324856434
2013-02-11,17.01785659790039,17.319286346435547,16.90178680419922,17.140356063842773,14.743995666503906,517490400,20.849541082382203,16.726246470689432,17.220261129298102,-0.4940146586086698,-0.6319025296390005,42.053727659176076
2013-02-12,17.125356674194336,17.22785758972168,16.704999923706055,16.71071434020996,14.374420166015625,609053200,20.82416608810425,16.72385691215413,17.18251692269898,-0.4586600105448504,-0.5972540258201706,35.5081926489397
2013-02-13,16.686071395874023,16.915714263916016,16.54357147216797,16.67892837524414,14.347077369689941,475207600,20.799042873382568,16.71694482955259,17.145214067331956,-0.42826923777936443,-0.5634570682120094,58.55705236724946
2013-02-14,16.59000015258789,16.84428596496582,16.5721435546875,16.663928985595703,14.334174156188965,355275200,20.774683952331543,16.708788545866916,17.10956332053668,-0.4007747746697632,-0.5309206095035601,65.48049622175525
2013-02-15,16.74464225769043,16.79142951965332,16.42571449279785,16.43428611755371,14.136636734008789,391745200,20.7525732421875,16.6665574030495,17.059542786982384,-0.39298538393288496,-0.5033335643894251,56.241706766762015
2013-02-19,16.467857360839844,16.526071548461914,16.20892906188965,16.428213119506836,14.131417274475098,435783600,20.730762519836425,16.629889051735244,17.01277762642864,-0.3828885746933963,-0.4792445664502194,51.15466386539558
2013-02-20,16.346071243286133,16.346071243286133,16.0285701751709,16.030357360839844,13.78918170928955,476302400,20.70627502441406,16.537653406982106,16.940005754903545,-0.4023523479214397,-0.4638661227444635,45.26015506590713
2013-02-21,15.928570747375488,16.041786193847656,15.8149995803833,15.930713653564453,13.703468322753906,447182400,20.682032165527342,16.444278060302466,16.865243377026577,-0.42096531672411075,-0.4552859615403929,44.49373949097659
2013-02-22,16.04464340209961,16.128570556640625,15.949999809265137,16.100357055664062,13.849397659301758,330654800,20.661596450805664,16.391367136511942,16.808585130999724,-0.41721799448778185,-0.4476723681298707,48.41260934127633
2013-02-25,16.20892906188965,16.25428581237793,15.806071281433105,15.814286231994629,13.603317260742188,372579200,20.638975024223328,16.302585458893894,16.73493336070305,-0.4323479018091554,-0.4446074748657277,50.28163065023842
2013-02-26,15.850713729858398,16.126428604125977,15.630714416503906,16.034643173217773,13.792871475219727,501499600,20.617687525749208,16.261363568789875,16.683060013481917,-0.42169644469204215,-0.44002526883099063,44.15446787063786
2013-02-27,16.015356063842773,16.158571243286133,15.737500190734863,15.8774995803833,13.657695770263672,587350400,20.595435743331908,16.202307570573478,16.62338887028943,-0.42108129971595076,-0.4362364750079827,41.99045349736637
2013-02-28,15.858928680419922,15.995356559753418,15.764286041259766,15.764286041259766,13.560309410095215,322515200,20.572378606796264,16.134919642986752,16.559751623694638,-0.42483198070788575,-0.4339555761479633,31.395656406844367
2013-03-01,15.64285659790039,15.649286270141602,15.356429100036621,15.373929023742676,13.224528312683105,552448400,20.548050036430357,16.017844163103046,16.471912912587086,-0.4540687494840405,-0.4379782108151788,20.813098954822195
2013-03-04,15.278571128845215,15.29285717010498,14.964285850524902,15.001786231994629,12.904412269592285,582755600,20.52337682723999,15.861527558317135,16.36301463995061,-0.5014870816334742,-0.45067998497883793,13.362717839144182
2013-03-05,15.052857398986816,15.542499542236328,15.026785850524902,15.397856712341309,13.245111465454102,638433600,20.501585755348206,15.790193582013163,16.291521460127697,-0.5013278781145338,-0.46080956360597713,27.246829156062475
2013-03-06,15.518214225769043,15.54464340209961,15.15821361541748,15.202142715454102,13.076760292053223,460250000,20.480082182884217,15.699724217927153,16.210826738300025,-0.5111025203728712,-0.47086815495935597,25.78188144504027
2013-03-07,15.160714149475098,15.428929328918457,15.037857055664062,15.377857208251953,13.227906227111816,468473600,20.462307181358337,15.650206216438661,16.149125291629797,-0.4989190751911359,-0.476478339005712,29.965497507988275
2013-03-08,15.350000381469727,15.551071166992188,15.307499885559082,15.418571472167969,13.262929916381836,391482000,20.444689326286316,15.614570101935477,16.095010193891884,-0.4804400919564067,-0.47727068959585095,33.18750615637573
2013-03-11,15.348214149475098,15.678929328918457,15.183570861816406,15.638214111328125,13.451863288879395,474236000,20.422651829719545,15.618207641842037,16.06117344703531,-0.4429658051932712,-0.47040971271533505,37.787109245996916
2013-03-12,15.557143211364746,15.674285888671875,15.270357131958008,15.301071166992188,13.161853790283203,465911600,20.39969825267792,15.569417414942059,16.00486957443952,-0.4354521594974621,-0.46341820207176043,38.51000531894113
2013-03-13,15.301786422729492,15.51785659790039,15.191429138183594,15.298213958740234,13.159399032592773,405549200,20.3743036031723,15.527693806295625,15.95252471401735,-0.4248309077217254,-0.45570074320175347,39.72141581443674
2013-03-14,15.458213806152344,15.522856712341309,15.373213768005371,15.446429252624512,13.286890983581543,303875600,20.350585746765137,15.5151915672693,15.915036161321584,-0.39984459405228456,-0.4445295133718597,39.29866441848408
2013-03-15,15.64035701751709,15.865357398986816,15.616070747375488,15.845000267028809,13.629739761352539,643960800,20.329401822090148,15.5659313672323,15.909848317299897,-0.34391695006759626,-0.424407000711007,50.48477634298671
2013-03-18,15.766071319580078,16.33785629272461,15.757143020629883,16.275714874267578,14.000239372253418,606197200,20.308589329719542,15.675128829853113,15.936949543741946,-0.26182071388883266,-0.3918897433465722,53.56803490599648
2013-03-19,16.41071319580078,16.463214874267578,16.01785659790039,16.231786727905273,13.96245288848877,526775200,20.28632504940033,15.760768506476522,15.958789335161452,-0.1980208286849301,-0.35311596041424376,55.425533188904424
2013-03-20,16.336429595947266,16.343929290771484,16.056785583496094,16.145713806152344,13.888409614562988,308660800,20.263887543678283,15.819990860272803,15.972635592271887,-0.15264473199908402,-0.3130217147312118,55.890125296747705
2013-03-21,16.079286575317383,16.356428146362305,16.075000762939453,16.168928146362305,13.908381462097168,383255600,20.244555401802064,15.873673519671188,15.98717578146377,-0.11350226179258271,-0.273117824143486,63.84670863338629
2013-03-22,16.235000610351562,16.503570556640625,16.1825008392334,16.49678611755371,14.190401077270508,395105200,20.22627326488495,15.969536996268499,16.02492469524821,-0.055387698979711075,-0.22957179911073106,76.44678474096973
2013-03-25,16.596071243286133,16.7839298248291,16.492143630981445,16.556428909301758,14.241703987121582,501135600,20.208550057411195,16.059828059812077,16.064295377770694,-0.004467317958617656,-0.1845509028803084,73.26447735447195
2013-03-26,16.62285614013672,16.637142181396484,16.447500228881836,16.46928596496582,14.166746139526367,294294000,20.188850054740907,16.122821583681883,16.094294680525888,0.028526903155995598,-0.14193534167304758,76.60465369594957
2013-03-27,16.302143096923828,16.314285278320312,16.09749984741211,16.145713806152344,13.888409614562988,331237200,20.167485766410827,16.126343464061954,16.098103504646367,0.028239959415586213,-0.10790028145532084,65.1792959076252
2013-03-28,16.065000534057617,16.136428833007812,15.772143363952637,15.809286117553711,13.599015235900879,442839600,20.142903628349305,16.077565410752996,16.076709624120983,0.0008557866320124674,-0.08614906783785418,56.91529692157597
2013-04-01,15.782142639160156,15.846428871154785,15.276429176330566,15.318214416503906,13.176602363586426,389732000,20.117500052452087,15.960742180868522,16.020524793927127,-0.059782613058604994,-0.08087577688200435,44.83276683450144
2013-04-02,15.271429061889648,15.647856712341309,15.228570938110352,15.349642753601074,13.203636169433594,529519200,20.09136255264282,15.866726884365836,15.970829827977049,-0.1041029436112133,-0.08552121022784615,50.87023486140589
2013-04-03,15.406070709228516,15.617142677307129,15.368213653564453,15.428214073181152,13.271223068237305,363216000,20.06633219242096,15.799263374952806,15.930636068362539,-0.13137269340973212,-0.09469150686422335,52.26763008992001
2013-04-04,15.491429328918457,15.535714149475098,15.1875,15.275713920593262,13.140044212341309,358447600,20.040651836395263,15.718717305051339,15.882123316675926,-0.16340601162458768,-0.10843440781629624,47.02660718817978
2013-04-05,15.160714149475098,15.176786422729492,14.988571166992188,15.114286422729492,13.001185417175293,383695200,20.01370005607605,15.625727938540287,15.825246509716932,-0.19951857117664495,-0.12665124048836598,36.12694690315158
2013-04-08,15.173213958740234,15.26785659790039,15.088929176330566,15.221785545349121,13.093655586242676,300829200,19.98520541667938,15.563582954972414,15.78054569754154,-0.21696274256912496,-0.1447135409045178,27.19120278545438
2013-04-09,15.227143287658691,15.303570747375488,15.098214149475098,15.249285697937012,13.1173095703125,306614000,19.956557197570802,15.515229530813123,15.741193104978242,-0.22596357416511914,-0.16096354755663808,28.584755955348044
2013-04-10,15.289285659790039,15.609286308288574,15.214642524719238,15.560357093811035,13.384889602661133,375928000,19.92976254940033,15.522172232812803,15.727797844891782,-0.205625612078979,-0.16989596046110628,38.380834797581635
2013-04-11,15.489999771118164,15.642499923706055,15.399999618530273,15.511786460876465,13.343111991882324,328364400,19.90416612625122,15.520574421745675,15.711797001631389,-0.19122257988571434,-0.1741612843460279,37.08592044229958
2013-04-12,15.505356788635254,15.505356788635254,15.3246431350708,15.350000381469727,13.20394515991211,238613200,19.876969699859618,15.49433226170322,15.684997251989785,-0.1906649902865638,-0.1774620255341351,25.889749355986353
2013-04-15,15.25,15.28178596496582,14.983928680419922,14.994643211364746,12.89826774597168,317520000,19.850019698143004,15.417457023189609,15.63385991564719,-0.21640289245758026,-0.18525019891882413,20.79602256211625
2013-04-16,15.056071281433105,15.23607063293457,15.020357131958008,15.222857475280762,13.09457778930664,305771200,19.8239857673645,15.387518631203632,15.603415290434862,-0.21589665923123036,-0.1913794909813054,27.86093214881126
2013-04-17,15.009642601013184,15.021429061889648,14.21821403503418,14.385713577270508,12.37447452545166,945056000,19.793325052261352,15.233394776752382,15.513215163533799,-0.27982038678141663,-0.20906767014132768,23.56221230636818
2013-04-18,14.463929176330566,14.492500305175781,13.919285774230957,14.001786231994629,12.044222831726074,666299200,19.761717915534973,15.043916539097342,15.401257464901267,-0.35734092580392485,-0.23872232127384713,23.230703391039427
